temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
57.12,clear-night,0.8,9.79,Clear,57.12,1008.47,6.7,,1402027200,279.0,0.001,50.96,0.01
56.23,clear-night,0.8,10.0,Clear,56.23,1008.39,5.72,,1402030800,282.0,0.001,50.26,0.01
56.15,cloudy,0.8,10.0,Overcast,56.15,1008.01,3.96,1.0,1402034400,291.0,0.0,50.17,0.0
56.01,clear-night,0.81,9.97,Clear,56.01,1008.07,5.5,,1402038000,297.0,0.0,50.37,0.0
55.95,partly-cloudy-night,0.81,10.0,Partly Cloudy,55.95,1008.31,6.15,0.31,1402041600,262.0,0.0,50.19,0.0
55.74,partly-cloudy-night,0.82,9.41,Mostly Cloudy,55.74,1008.64,5.64,0.76,1402045200,265.0,0.0,50.25,0.0
54.55,partly-cloudy-day,0.89,6.05,Partly Cloudy,54.55,1009.25,1.68,0.31,1402048800,290.0,0.0011,51.48,0.02
55.56,clear-day,0.86,10.0,Clear,55.56,1009.71,8.41,0.0,1402052400,309.0,0.0,51.58,0.0
57.45,partly-cloudy-day,0.81,10.0,Partly Cloudy,57.45,1010.25,6.12,0.39,1402056000,292.0,0.0,51.76,0.0
59.72,partly-cloudy-day,0.75,10.0,Partly Cloudy,59.72,1010.59,8.14,0.31,1402059600,295.0,0.0,51.86,0.0
62.17,clear-day,0.69,10.0,Clear,62.17,1010.67,8.7,0.23,1402063200,303.0,0.0,52.03,0.0
63.03,partly-cloudy-day,0.67,10.0,Partly Cloudy,63.03,1010.85,8.83,0.52,1402066800,318.0,0.0,51.96,0.0
64.9,partly-cloudy-day,0.63,10.0,Partly Cloudy,64.9,1010.87,11.67,0.31,1402070400,319.0,0.0,51.9,0.0
66.49,partly-cloudy-day,0.59,9.94,Partly Cloudy,66.49,1010.65,9.26,0.31,1402074000,327.0,0.0,51.89,0.0
69.42,partly-cloudy-day,0.54,9.98,Mostly Cloudy,69.42,1010.15,8.83,0.75,1402077600,320.0,0.0,51.94,0.0
69.98,clear-day,0.52,10.0,Clear,69.98,1010.34,10.0,,1402081200,312.0,0.0,51.73,0.0
70.08,partly-cloudy-day,0.51,10.0,Partly Cloudy,70.08,1010.25,9.42,0.31,1402084800,311.0,0.0,50.9,0.0
69.48,partly-cloudy-day,0.53,10.0,Partly Cloudy,69.48,1010.4,10.74,0.4,1402088400,307.0,0.0,51.48,0.0
69.58,partly-cloudy-day,0.54,10.0,Partly Cloudy,69.58,1010.71,7.14,0.27,1402092000,289.0,0.0,52.32,0.0
68.23,clear-day,0.57,10.0,Clear,68.23,1011.32,5.45,0.07,1402095600,291.0,0.0,52.48,0.0
66.57,partly-cloudy-day,0.6,9.97,Partly Cloudy,66.57,1012.03,4.75,0.27,1402099200,270.0,0.0,52.15,0.0
61.19,clear-night,0.75,10.0,Clear,61.19,1012.45,5.62,0.02,1402102800,321.0,0.0,53.24,0.0
58.81,clear-night,0.79,10.0,Clear,58.81,1013.12,3.88,0.02,1402106400,317.0,0.0,52.23,0.0
55.91,clear-night,0.86,10.0,Clear,55.91,1013.74,3.94,0.01,1402110000,297.0,0.0,51.64,0.0
54.75,clear-night,0.88,10.0,Clear,54.75,1014.03,1.88,0.01,1402113600,236.0,0.0,51.32,0.0
53.59,clear-night,0.89,10.0,Clear,53.59,1014.36,0.79,0.0,1402117200,350.0,0.0,50.46,0.0
52.53,clear-night,0.9,9.91,Clear,52.53,1014.52,0.97,0.01,1402120800,18.0,0.0,49.63,0.0
50.48,clear-night,0.92,9.78,Clear,50.48,1014.47,1.11,0.01,1402124400,256.0,0.0,48.21,0.0
49.37,clear-night,0.93,9.45,Clear,49.37,1014.76,1.57,0.02,1402128000,115.0,0.0,47.46,0.0
49.02,clear-night,0.93,4.36,Clear,46.86,1014.92,5.33,0.09,1402131600,223.0,0.0,47.17,0.0
49.15,clear-day,0.93,4.61,Clear,48.2,1015.26,3.6,0.09,1402135200,269.0,0.0,47.31,0.0
53.31,clear-day,0.93,9.76,Clear,53.31,1015.53,1.98,0.2,1402138800,213.0,0.0,51.27,0.0
57.25,clear-day,0.85,9.81,Clear,57.25,1015.74,2.28,0.02,1402142400,351.0,0.0,52.7,0.0
64.69,clear-day,0.68,9.98,Clear,64.69,1016.06,2.25,0.02,1402146000,345.0,0.0,54.01,0.0
68.66,clear-day,0.63,9.98,Clear,68.66,1015.76,5.01,0.02,1402149600,332.0,0.0,55.48,0.0
71.67,clear-day,0.55,10.0,Clear,71.67,1015.49,5.96,0.05,1402153200,0.0,0.0,54.84,0.0
74.18,partly-cloudy-day,0.51,10.0,Partly Cloudy,74.18,1015.17,5.51,0.29,1402156800,337.0,0.0,54.67,0.0
75.74,partly-cloudy-day,0.46,10.0,Partly Cloudy,75.74,1014.78,5.05,0.31,1402160400,320.0,0.0,53.19,0.0
76.59,clear-day,0.43,10.0,Clear,76.59,1014.86,6.49,0.14,1402164000,306.0,0.0,52.36,0.0
78.16,clear-day,0.42,10.0,Clear,78.16,1014.34,7.26,0.08,1402167600,345.0,0.0,52.88,0.0
79.08,clear-day,0.41,10.0,Clear,79.08,1013.75,6.06,0.24,1402171200,337.0,0.0,53.01,0.0
79.12,clear-day,0.38,10.0,Clear,79.12,1013.22,6.15,0.18,1402174800,329.0,0.0,51.37,0.0
79.15,clear-day,0.39,10.0,Clear,79.15,1012.66,2.76,0.21,1402178400,284.0,0.0,52.27,0.0
77.95,clear-day,0.42,10.0,Clear,77.95,1012.56,1.86,0.03,1402182000,321.0,0.0,53.16,0.0
72.9,clear-day,0.54,10.0,Clear,72.9,1012.82,3.92,0.02,1402185600,270.0,0.0,55.48,0.0
65.26,clear-night,0.74,10.0,Clear,65.26,1013.28,4.84,0.02,1402189200,220.0,0.0,56.9,0.0
61.58,clear-night,0.82,10.0,Clear,61.58,1014.46,2.02,0.05,1402192800,216.0,0.0,56.18,0.0
60.34,clear-night,0.85,10.0,Clear,60.34,1014.88,2.32,0.2,1402196400,184.0,0.0,55.79,0.0
58.66,clear-night,0.87,10.0,Clear,58.66,1014.79,4.79,0.07,1402200000,155.0,0.0,54.92,0.0
56.78,clear-night,0.9,9.79,Clear,56.78,1014.77,1.11,0.04,1402203600,137.0,0.0,53.87,0.0
54.94,clear-night,0.93,9.84,Clear,54.94,1014.6,1.14,0.02,1402207200,161.0,0.0,52.91,0.0
53.05,clear-night,0.94,9.11,Clear,53.05,1014.48,2.03,0.02,1402210800,127.0,0.0,51.28,0.0
52.08,clear-night,0.94,8.28,Clear,52.08,1014.48,3.04,0.04,1402214400,110.0,0.0,50.41,0.0
51.01,clear-night,0.94,6.35,Clear,51.01,1014.51,3.6,0.02,1402218000,120.0,0.0,49.37,0.0
51.35,clear-day,0.93,5.14,Clear,51.35,1014.74,2.09,0.05,1402221600,94.0,0.0,49.31,0.0
56.21,clear-day,0.9,9.73,Clear,56.21,1014.8,1.85,0.02,1402225200,60.0,0.0,53.46,0.0
61.8,clear-day,0.78,10.0,Clear,61.8,1014.86,0.41,0.04,1402228800,341.0,0.0,54.72,0.0
67.2,clear-day,0.67,10.0,Clear,67.2,1014.64,1.42,0.0,1402232400,244.0,0.0,55.71,0.0
72.15,clear-day,0.55,10.0,Clear,72.15,1014.42,3.53,0.0,1402236000,255.0,0.0,55.3,0.0
75.66,clear-day,0.51,10.0,Clear,75.66,1014.04,1.42,0.05,1402239600,272.0,0.0,56.34,0.0
77.93,clear-day,0.48,10.0,Clear,77.93,1013.95,3.0,0.02,1402243200,330.0,0.0,56.76,0.0
79.73,clear-day,0.39,10.0,Clear,79.73,1013.46,4.94,0.04,1402246800,202.0,0.0,52.59,0.0
80.92,clear-day,0.38,10.0,Clear,80.4,1012.76,5.65,0.06,1402250400,194.0,0.0,52.82,0.0
81.33,clear-day,0.37,10.0,Clear,80.59,1012.15,5.35,0.03,1402254000,192.0,0.0,52.35,0.0
81.87,clear-day,0.35,10.0,Clear,80.85,1011.45,4.6,0.02,1402257600,241.0,0.0,51.66,0.0
82.29,partly-cloudy-day,0.36,10.0,Partly Cloudy,81.3,1011.41,5.03,0.26,1402261200,211.0,0.0,52.97,0.0
80.3,clear-day,0.36,10.0,Clear,79.8,1010.86,6.05,0.0,1402264800,217.0,0.0,50.8,0.0
76.36,clear-day,0.52,10.0,Clear,76.36,1011.04,4.64,0.0,1402268400,191.0,0.0,57.24,0.0
71.49,clear-day,0.63,10.0,Clear,71.49,1011.36,3.73,0.07,1402272000,184.0,0.0,58.41,0.0
68.13,clear-night,0.71,9.81,Clear,68.13,1011.88,2.87,0.02,1402275600,164.0,0.0,58.23,0.0
66.54,clear-night,0.71,10.0,Clear,66.54,1012.09,6.64,0.0,1402279200,169.0,0.0,56.94,0.0
64.97,clear-night,0.75,10.0,Clear,64.97,1012.28,3.08,0.06,1402282800,125.0,0.0,56.67,0.0
64.32,clear-night,0.74,10.0,Clear,64.32,1012.49,2.98,0.01,1402286400,164.0,0.0,56.03,0.0
64.86,clear-night,0.72,10.0,Clear,64.86,1012.6,3.13,0.01,1402290000,159.0,0.0,55.53,0.0
63.61,clear-night,0.74,10.0,Clear,63.61,1012.52,5.68,0.07,1402293600,167.0,0.0,55.2,0.0
62.33,clear-night,0.8,10.0,Clear,62.33,1012.78,4.02,0.01,1402297200,160.0,0.0,56.19,0.0
61.75,partly-cloudy-night,0.83,9.88,Partly Cloudy,61.75,1013.09,2.95,0.26,1402300800,132.0,0.0022,56.44,0.06
60.48,rain,0.89,7.15,Light Rain,60.48,1013.32,3.39,0.3,1402304400,157.0,0.0162,57.34,0.57
60.55,clear-day,0.93,8.07,Clear,60.55,1013.63,4.48,0.16,1402308000,169.0,0.0049,58.51,0.21
61.51,clear-day,0.91,9.03,Clear,61.51,1014.32,4.18,0.16,1402311600,182.0,0.0014,58.75,0.03
62.84,rain,0.88,10.0,Drizzle,62.84,1014.66,3.94,0.69,1402315200,188.0,0.0057,59.35,0.26
63.97,partly-cloudy-day,0.88,9.64,Partly Cloudy,63.97,1014.88,4.78,0.31,1402318800,171.0,0.0009,60.27,0.01
65.88,clear-day,0.84,9.5,Clear,65.88,1014.98,4.42,0.11,1402322400,158.0,0.0,60.88,0.0
66.47,partly-cloudy-day,0.84,9.84,Partly Cloudy,66.47,1015.11,3.91,0.5,1402326000,187.0,0.0024,61.4,0.07
67.5,clear-day,0.8,9.94,Clear,67.5,1015.05,3.17,0.0,1402329600,208.0,0.0,61.22,0.0
69.84,clear-day,0.71,9.98,Clear,69.84,1014.62,1.83,0.0,1402333200,170.0,0.0,60.02,0.0
71.05,cloudy,0.69,10.0,Overcast,71.05,1014.41,6.35,1.0,1402336800,187.0,0.0,60.41,0.0
70.49,clear-day,0.68,10.0,Clear,70.49,1014.49,3.16,,1402340400,210.0,0.0,59.31,0.0
67.26,partly-cloudy-day,0.76,9.02,Partly Cloudy,67.26,1015.0,1.46,0.31,1402344000,38.0,0.0013,59.61,0.02
64.69,partly-cloudy-day,0.81,9.94,Mostly Cloudy,64.69,1015.07,4.79,0.62,1402347600,218.0,0.0018,58.61,0.04
64.41,clear-day,0.73,9.88,Clear,64.41,1015.01,2.08,,1402351200,160.0,0.0,55.39,0.0
64.26,clear-day,0.72,9.9,Clear,64.26,1015.17,4.37,,1402354800,103.0,0.001,54.92,0.01
63.2,cloudy,0.78,9.71,Overcast,63.2,1015.23,4.63,1.0,1402358400,99.0,0.0,56.08,0.0
62.64,clear-night,0.8,9.91,Clear,62.64,1015.12,2.49,,1402362000,97.0,0.0,56.36,0.0
61.94,partly-cloudy-night,0.82,9.85,Partly Cloudy,61.94,1015.22,4.24,0.31,1402365600,127.0,0.0,56.49,0.0
61.13,cloudy,0.87,9.64,Overcast,61.13,1015.35,3.89,1.0,1402369200,176.0,0.0,57.14,0.0
60.99,clear-night,0.88,9.55,Clear,60.99,1015.19,1.25,,1402372800,117.0,0.0,57.54,0.0
61.08,clear-night,0.9,9.3,Clear,61.08,1015.11,2.59,0.0,1402376400,177.0,0.0,58.19,0.0
61.03,partly-cloudy-night,0.88,9.1,Mostly Cloudy,61.03,1014.39,2.62,0.8,1402380000,64.0,0.0,57.57,0.0
60.96,clear-night,0.91,9.36,Clear,60.96,1014.67,0.22,,1402383600,183.0,0.0,58.21,0.0
60.91,clear-night,0.91,8.99,Clear,60.91,1014.27,0.65,,1402387200,246.0,0.0,58.17,0.0
60.85,cloudy,0.91,8.42,Overcast,60.85,1014.39,3.0,1.0,1402390800,207.0,0.0,58.25,0.0
60.96,clear-day,0.91,8.21,Clear,60.96,1014.58,1.3,,1402394400,195.0,0.0,58.38,0.0
61.37,partly-cloudy-day,0.92,8.63,Partly Cloudy,61.37,1014.47,1.99,0.31,1402398000,80.0,0.0,59.04,0.0
64.61,clear-day,0.82,9.72,Clear,64.61,1014.69,2.68,0.11,1402401600,257.0,0.0,58.86,0.0
67.18,partly-cloudy-day,0.78,9.67,Partly Cloudy,67.18,1014.65,1.95,0.31,1402405200,329.0,0.0,60.17,0.0
68.72,clear-day,0.75,9.83,Clear,68.72,1014.47,1.03,,1402408800,315.0,0.0,60.38,0.0
69.04,partly-cloudy-day,0.77,10.0,Mostly Cloudy,69.04,1014.64,2.79,0.73,1402412400,357.0,0.0,61.54,0.0
72.15,clear-day,0.7,9.92,Clear,72.15,1014.64,3.1,,1402416000,28.0,0.0,61.77,0.0
73.38,partly-cloudy-day,0.67,10.0,Partly Cloudy,73.38,1014.52,2.88,0.31,1402419600,339.0,0.0,61.75,0.0
74.15,partly-cloudy-day,0.65,10.0,Mostly Cloudy,74.15,1014.4,4.8,0.75,1402423200,351.0,0.0,61.83,0.0
74.76,clear-day,0.64,9.97,Clear,74.76,1014.28,2.64,0.0,1402426800,284.0,0.0,61.76,0.0
75.66,clear-day,0.64,10.0,Clear,75.66,1014.46,2.22,,1402430400,26.0,0.0,62.66,0.0
76.7,partly-cloudy-day,0.62,9.98,Partly Cloudy,76.7,1014.34,4.1,0.43,1402434000,338.0,0.0,62.49,0.0
75.68,clear-day,0.62,10.0,Clear,75.68,1014.36,2.72,0.24,1402437600,233.0,0.0,61.83,0.0
74.04,clear-day,0.69,9.88,Clear,74.04,1014.73,3.18,0.0,1402441200,57.0,0.0043,63.02,0.17
72.02,rain,0.74,9.77,Drizzle,72.02,1015.21,3.19,0.12,1402444800,67.0,0.0072,63.39,0.35
68.2,rain,0.81,9.85,Light Rain,68.2,1015.7,6.37,0.0,1402448400,73.0,0.0194,62.3,0.59
68.92,partly-cloudy-night,0.76,9.61,Partly Cloudy,68.92,1016.53,5.99,0.31,1402452000,82.0,0.0009,61.02,0.01
68.11,partly-cloudy-night,0.73,9.94,Partly Cloudy,68.11,1017.26,9.36,0.46,1402455600,92.0,0.0048,59.12,0.2
66.18,clear-night,0.75,10.0,Clear,66.18,1017.7,7.03,0.0,1402459200,79.0,0.0,58.11,0.0
64.75,clear-night,0.76,9.88,Clear,64.75,1018.09,10.74,0.0,1402462800,95.0,0.0,57.02,0.0
63.96,partly-cloudy-night,0.76,9.88,Partly Cloudy,63.96,1018.52,8.42,0.5,1402466400,95.0,0.0,56.09,0.0
62.83,clear-night,0.76,10.0,Clear,62.83,1018.4,8.63,0.01,1402470000,94.0,0.0,55.31,0.0
62.55,clear-night,0.75,10.0,Clear,62.55,1018.34,8.54,0.08,1402473600,89.0,0.0,54.34,0.0
61.5,partly-cloudy-night,0.76,10.0,Partly Cloudy,61.5,1018.53,9.94,0.31,1402477200,107.0,0.0,53.96,0.0
61.13,clear-day,0.76,9.52,Clear,61.13,1019.02,9.44,0.0,1402480800,99.0,0.0011,53.38,0.02
60.87,clear-day,0.73,9.59,Clear,60.87,1019.62,10.02,0.08,1402484400,101.0,0.0022,52.33,0.06
60.91,partly-cloudy-day,0.7,9.39,Partly Cloudy,60.91,1020.39,7.14,0.45,1402488000,100.0,0.0008,51.15,0.01
61.22,clear-day,0.7,9.33,Clear,61.22,1020.42,9.98,0.16,1402491600,101.0,0.0027,51.29,0.08
61.55,clear-day,0.71,9.94,Clear,61.55,1020.71,7.95,0.22,1402495200,97.0,0.0,52.16,0.0
62.58,partly-cloudy-day,0.7,9.86,Mostly Cloudy,62.58,1020.48,3.96,0.74,1402498800,107.0,0.0,52.48,0.0
62.88,clear-day,0.69,9.59,Clear,62.88,1020.68,10.23,,1402502400,95.0,0.0031,52.55,0.1
61.33,rain,0.79,5.47,Light Rain,61.33,1020.98,5.44,,1402506000,89.0,0.0368,54.84,0.67
61.15,rain,0.84,6.32,Rain,61.15,1020.65,6.95,1.0,1402509600,91.0,0.0629,56.25,0.73
61.42,rain,0.8,7.45,Light Rain,61.42,1020.74,10.16,0.31,1402513200,100.0,0.0128,55.29,0.54
60.61,rain,0.85,9.83,Light Rain,60.61,1020.82,5.18,,1402516800,110.0,0.0175,56.14,0.58
61.32,cloudy,0.82,9.95,Overcast,61.32,1020.38,8.94,1.0,1402520400,97.0,0.0025,55.86,0.07
61.5,clear-day,0.79,10.0,Clear,61.5,1019.64,9.28,,1402524000,107.0,0.0,54.79,0.0
61.38,clear-day,0.78,9.91,Clear,61.38,1019.19,8.11,,1402527600,96.0,0.0,54.44,0.0
61.16,partly-cloudy-day,0.75,10.0,Mostly Cloudy,61.16,1019.12,10.38,0.92,1402531200,102.0,0.0,53.04,0.0
60.78,clear-night,0.75,10.0,Clear,60.78,1019.13,4.97,,1402534800,122.0,0.0,52.77,0.0
60.89,clear-night,0.74,10.0,Clear,60.89,1019.8,4.44,,1402538400,133.0,0.0,52.64,0.0
60.77,cloudy,0.74,10.0,Overcast,60.77,1019.86,5.36,1.0,1402542000,122.0,0.0,52.4,0.0
59.99,clear-night,0.77,9.77,Clear,59.99,1019.96,6.49,,1402545600,139.0,0.0,52.59,0.0
58.88,rain,0.81,10.0,Drizzle,58.88,1019.64,4.19,,1402549200,96.0,0.0066,52.89,0.31
58.21,cloudy,0.84,10.0,Overcast,58.21,1019.77,3.06,1.0,1402552800,99.0,0.0008,53.36,0.01
57.93,rain,0.81,9.79,Drizzle,57.93,1019.37,5.13,,1402556400,82.0,0.0087,52.15,0.45
57.4,clear-night,0.83,9.9,Clear,57.4,1019.02,6.4,,1402560000,68.0,0.0049,52.17,0.21
57.81,cloudy,0.8,10.0,Overcast,57.81,1018.66,8.31,1.0,1402563600,93.0,0.0014,51.79,0.03
57.86,clear-day,0.81,9.85,Clear,57.86,1018.45,7.66,,1402567200,86.0,0.0021,51.94,0.06
57.34,rain,0.86,9.89,Drizzle,57.34,1018.88,8.35,,1402570800,91.0,0.0084,53.18,0.43
57.72,cloudy,0.86,9.73,Overcast,57.72,1019.14,6.38,1.0,1402574400,97.0,0.0017,53.65,0.04
58.58,clear-day,0.86,10.0,Clear,58.58,1019.28,4.85,,1402578000,88.0,0.0,54.43,0.0
59.48,clear-day,0.84,10.0,Clear,59.48,1019.49,4.46,,1402581600,127.0,0.0,54.66,0.0
59.68,clear-day,0.87,8.17,Clear,59.68,1019.74,3.94,,1402585200,119.0,0.0,55.66,0.0
60.65,rain,0.84,9.2,Drizzle,60.65,1019.35,2.18,,1402588800,119.0,0.0055,55.88,0.24
61.03,rain,0.86,9.0,Drizzle,61.03,1018.76,3.0,,1402592400,170.0,0.0061,56.8,0.28
62.42,cloudy,0.82,9.04,Overcast,62.42,1018.1,5.32,1.0,1402596000,90.0,0.0,56.95,0.0
63.26,clear-day,0.81,9.31,Clear,63.26,1017.61,7.7,,1402599600,105.0,0.0,57.29,0.0
63.59,clear-day,0.81,9.37,Clear,63.59,1017.2,6.31,,1402603200,103.0,0.0,57.58,0.0
63.8,cloudy,0.82,9.59,Overcast,63.8,1017.03,6.82,1.0,1402606800,148.0,0.0019,58.23,0.05
63.97,rain,0.86,9.08,Drizzle,63.97,1016.52,6.68,,1402610400,143.0,0.0055,59.58,0.24
62.78,rain,0.92,8.94,Light Rain,62.78,1016.62,6.49,,1402614000,131.0,0.0219,60.37,0.61
62.62,cloudy,0.92,9.07,Overcast,62.62,1016.47,5.61,1.0,1402617600,108.0,0.003,60.41,0.1
62.78,rain,0.94,9.04,Drizzle,62.78,1016.23,6.34,,1402621200,110.0,0.0069,61.11,0.33
62.78,clear-night,0.94,9.51,Clear,62.78,1016.09,4.45,,1402624800,118.0,0.0015,61.13,0.03
63.6,cloudy,0.91,9.57,Overcast,63.6,1015.71,4.09,1.0,1402628400,127.0,0.0019,60.92,0.05
64.06,clear-night,0.9,9.35,Clear,64.06,1015.43,4.27,,1402632000,103.0,0.0,60.97,0.0
64.12,clear-night,0.89,9.58,Clear,64.12,1014.96,2.78,,1402635600,106.0,0.0012,60.84,0.02
64.74,cloudy,0.87,9.64,Overcast,64.74,1014.5,7.0,1.0,1402639200,99.0,0.0,60.71,0.0
64.59,clear-night,0.85,9.71,Clear,64.59,1014.1,6.78,,1402642800,104.0,0.0,60.11,0.0
64.53,clear-night,0.85,9.54,Clear,64.53,1013.28,7.64,,1402646400,94.0,0.0009,60.03,0.01
63.85,cloudy,0.89,9.46,Overcast,63.85,1012.78,10.41,1.0,1402650000,108.0,0.0035,60.53,0.13
63.9,clear-day,0.87,9.44,Clear,63.9,1012.43,4.39,,1402653600,115.0,0.0039,60.01,0.15
63.93,clear-day,0.87,9.4,Clear,63.93,1012.18,14.58,,1402657200,109.0,0.0027,60.06,0.08
64.18,cloudy,0.87,9.42,Overcast,64.18,1012.04,12.39,1.0,1402660800,117.0,0.0011,60.31,0.02
64.23,rain,0.88,8.9,Drizzle,64.23,1012.01,10.17,,1402664400,107.0,0.0057,60.48,0.26
64.36,rain,0.87,8.96,Light Rain,64.36,1011.44,10.89,,1402668000,106.0,0.0106,60.51,0.51
63.71,rain,0.92,5.15,Light Rain,63.71,1011.52,6.96,1.0,1402671600,102.0,0.0391,61.22,0.68
63.77,rain,0.92,3.52,Rain,63.77,1011.35,4.51,,1402675200,63.0,0.0819,61.4,0.76
63.78,rain,0.92,6.38,Light Rain,63.78,1011.14,4.68,,1402678800,65.0,0.0432,61.5,0.69
64.98,rain,0.89,9.29,Light Rain,64.98,1010.04,7.12,1.0,1402682400,93.0,0.0514,61.74,0.71
67.33,rain,0.85,9.58,Light Rain,67.33,1009.03,8.56,,1402686000,113.0,0.0236,62.5,0.61
68.17,partly-cloudy-day,0.82,9.07,Partly Cloudy,68.17,1008.37,9.21,0.31,1402689600,112.0,0.0022,62.5,0.06
67.42,partly-cloudy-day,0.84,8.41,Mostly Cloudy,67.42,1008.32,7.19,0.6,1402693200,100.0,0.0,62.32,0.0
66.11,clear-day,0.87,7.62,Clear,66.11,1008.22,3.83,,1402696800,95.0,0.0011,62.24,0.02
64.83,partly-cloudy-day,0.89,8.81,Partly Cloudy,64.83,1008.54,6.68,0.31,1402700400,103.0,0.0034,61.41,0.12
64.52,partly-cloudy-day,0.86,9.61,Mostly Cloudy,64.52,1008.55,7.58,0.82,1402704000,93.0,0.0034,60.4,0.12
64.18,clear-night,0.85,9.6,Clear,64.18,1008.62,6.71,,1402707600,88.0,0.0,59.65,0.0
63.99,clear-night,0.86,9.5,Clear,63.99,1009.22,6.55,,1402711200,83.0,0.0015,59.65,0.03
63.12,rain,0.88,9.13,Light Rain,63.12,1008.74,6.54,1.0,1402714800,93.0,0.0133,59.57,0.54
62.94,rain,0.89,8.6,Drizzle,62.94,1008.61,6.22,,1402718400,107.0,0.0086,59.62,0.45
62.01,rain,0.96,5.15,Rain,62.01,1008.81,0.03,,1402722000,1.0,0.0821,60.72,0.76
61.56,cloudy,0.96,9.12,Overcast,61.56,1009.02,0.8,1.0,1402725600,249.0,0.0024,60.31,0.07
62.03,rain,0.93,8.77,Drizzle,62.03,1008.69,3.0,,1402729200,265.0,0.0091,60.13,0.48
61.89,clear-night,0.95,9.37,Clear,61.89,1008.98,3.56,,1402732800,268.0,0.0009,60.56,0.01
61.9,cloudy,0.95,8.92,Overcast,61.9,1009.4,1.9,1.0,1402736400,269.0,0.0,60.44,0.0
62.05,clear-day,0.92,7.44,Clear,62.05,1009.76,5.83,,1402740000,268.0,0.0011,59.73,0.02
61.42,clear-day,0.92,8.1,Clear,61.42,1010.56,4.2,,1402743600,274.0,0.0,58.98,0.0
60.83,cloudy,0.86,10.0,Overcast,60.83,1011.33,3.69,1.0,1402747200,271.0,0.0,56.66,0.0
61.33,partly-cloudy-day,0.83,10.0,Partly Cloudy,61.33,1011.8,7.6,0.31,1402750800,295.0,0.0,56.25,0.0
64.39,partly-cloudy-day,0.71,10.0,Partly Cloudy,64.39,1011.93,9.06,0.31,1402754400,298.0,0.0,54.63,0.0
63.97,partly-cloudy-day,0.69,10.0,Partly Cloudy,63.97,1012.68,8.02,0.58,1402758000,289.0,0.0,53.6,0.0
65.9,clear-day,0.64,9.97,Clear,65.9,1012.59,7.75,0.16,1402761600,285.0,0.0,53.18,0.0
66.47,partly-cloudy-day,0.6,10.0,Partly Cloudy,66.47,1012.28,8.74,0.26,1402765200,294.0,0.0,52.27,0.0
67.82,partly-cloudy-day,0.56,10.0,Partly Cloudy,67.82,1012.43,10.57,0.42,1402768800,276.0,0.0,51.47,0.0
66.07,partly-cloudy-day,0.56,10.0,Partly Cloudy,66.07,1012.67,13.16,0.31,1402772400,270.0,0.0,50.02,0.0
62.8,clear-day,0.58,10.0,Clear,62.8,1013.35,11.97,0.22,1402776000,281.0,0.0,47.61,0.0
62.09,partly-cloudy-day,0.58,10.0,Partly Cloudy,62.09,1013.64,8.21,0.38,1402779600,278.0,0.0,47.23,0.0
61.54,clear-day,0.62,10.0,Clear,61.54,1014.11,8.06,0.16,1402783200,283.0,0.0,48.19,0.0
60.33,clear-day,0.64,10.0,Clear,60.33,1014.4,8.05,0.12,1402786800,281.0,0.0,48.01,0.0
58.9,clear-day,0.68,10.0,Clear,58.9,1014.68,5.23,0.18,1402790400,281.0,0.0,48.54,0.0
57.12,clear-night,0.74,10.0,Clear,57.12,1014.82,6.29,0.13,1402794000,253.0,0.0,48.87,0.0
56.72,clear-night,0.75,10.0,Clear,56.72,1015.69,6.09,0.1,1402797600,271.0,0.0,48.9,0.0
56.34,clear-night,0.76,10.0,Clear,56.34,1015.73,6.63,0.13,1402801200,262.0,0.0,49.0,0.0
56.05,clear-night,0.79,10.0,Clear,56.05,1015.85,3.91,0.16,1402804800,290.0,0.0,49.57,0.0
55.32,clear-night,0.81,10.0,Clear,55.32,1015.55,5.85,0.13,1402808400,282.0,0.0,49.73,0.0
54.31,clear-night,0.84,10.0,Clear,54.31,1015.79,4.75,0.18,1402812000,273.0,0.0,49.6,0.0
54.19,clear-night,0.84,10.0,Clear,54.19,1016.06,4.2,0.09,1402815600,261.0,0.0,49.45,0.0
54.71,clear-night,0.83,10.0,Clear,54.71,1016.35,4.36,0.18,1402819200,269.0,0.0,49.61,0.0
54.25,partly-cloudy-night,0.84,10.0,Partly Cloudy,54.25,1017.04,6.92,0.28,1402822800,277.0,0.0,49.58,0.0
54.32,clear-day,0.83,10.0,Clear,54.32,1017.84,5.54,0.02,1402826400,315.0,0.0,49.27,0.0
56.57,clear-day,0.79,10.0,Clear,56.57,1018.38,6.57,0.02,1402830000,320.0,0.0,50.17,0.0
59.16,clear-day,0.74,10.0,Clear,59.16,1018.57,7.03,0.09,1402833600,338.0,0.0,50.78,0.0
60.67,partly-cloudy-day,0.68,10.0,Partly Cloudy,60.67,1019.39,10.76,0.31,1402837200,327.0,0.0,50.19,0.0
61.31,partly-cloudy-day,0.67,10.0,Partly Cloudy,61.31,1019.4,9.68,0.31,1402840800,332.0,0.0,50.43,0.0
62.46,partly-cloudy-day,0.66,10.0,Partly Cloudy,62.46,1019.45,9.14,0.39,1402844400,334.0,0.0,51.14,0.0
