temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
77.16,clear-day,0.38,10.0,Clear,77.16,1016.4,4.67,0.03,1464192000,264.0,0.0,49.5,0.0
80.99,clear-day,0.3,10.0,Clear,79.82,1015.69,5.56,0.04,1464195600,264.0,0.0,46.84,0.0
82.05,clear-day,0.3,10.0,Clear,80.51,1015.44,8.81,0.03,1464199200,272.0,0.0,47.38,0.0
83.9,clear-day,0.29,10.0,Clear,81.82,1015.06,9.89,0.03,1464202800,277.0,0.0,48.16,0.0
83.23,clear-day,0.29,10.0,Clear,81.34,1015.11,9.36,0.06,1464206400,285.0,0.0,48.02,0.0
77.98,partly-cloudy-day,0.4,10.0,Partly Cloudy,77.98,1015.97,6.2,0.29,1464210000,295.0,0.0,51.6,0.0
75.7,clear-day,0.56,10.0,Clear,75.7,1015.82,10.48,0.24,1464213600,271.0,0.0,59.05,0.0
76.95,clear-day,0.49,10.0,Clear,76.95,1015.82,6.45,0.04,1464217200,269.0,0.0,56.1,0.0
75.95,clear-day,0.43,10.0,Clear,75.95,1015.94,6.55,0.05,1464220800,255.0,0.0,51.89,0.0
73.66,clear-night,0.48,10.0,Clear,73.66,1016.26,7.58,0.19,1464224400,247.0,0.0,52.53,0.0
72.29,clear-night,0.5,10.0,Clear,72.29,1016.69,9.5,0.02,1464228000,257.0,0.0,52.6,0.0
65.2,clear-night,0.67,10.0,Clear,65.2,1017.21,4.36,0.07,1464231600,242.0,0.0,53.84,0.0
62.62,clear-night,0.74,9.9,Clear,62.62,1017.42,3.34,0.02,1464235200,175.0,0.0,54.36,0.0
59.58,clear-night,0.82,9.95,Clear,59.58,1017.43,4.02,0.02,1464238800,193.0,0.0,54.03,0.0
56.89,clear-night,0.89,9.59,Clear,56.89,1017.53,2.51,0.02,1464242400,284.0,0.0,53.54,0.0
56.2,clear-night,0.89,8.89,Clear,56.2,1017.7,5.78,0.0,1464246000,242.0,0.0,53.09,0.0
54.6,clear-night,0.91,7.84,Clear,54.6,1018.19,2.75,0.0,1464249600,20.0,0.0,52.07,0.0
53.31,clear-night,0.94,6.75,Clear,53.31,1018.93,1.02,0.01,1464253200,303.0,0.0,51.56,0.0
53.86,clear-day,0.92,5.28,Clear,53.86,1019.68,2.01,0.01,1464256800,225.0,0.0,51.65,0.0
58.41,clear-day,0.87,9.37,Clear,58.41,1020.04,1.58,0.01,1464260400,5.0,0.0,54.5,0.0
62.42,clear-day,0.79,10.0,Clear,62.42,1020.39,1.81,0.07,1464264000,45.0,0.0,55.78,0.0
67.93,clear-day,0.65,10.0,Clear,67.93,1020.0,5.79,0.22,1464267600,17.0,0.0,55.66,0.0
73.02,clear-day,0.58,10.0,Clear,73.02,1019.43,2.16,0.02,1464271200,22.0,0.0,57.49,0.0
76.87,clear-day,0.5,9.98,Clear,76.87,1018.96,2.71,0.21,1464274800,350.0,0.0,56.84,0.0
80.29,clear-day,0.46,10.0,Clear,80.63,1018.55,0.13,0.04,1464278400,226.0,0.0,57.3,0.0
82.65,clear-day,0.43,10.0,Clear,82.38,1017.96,5.09,0.02,1464282000,337.0,0.0,57.69,0.0
83.61,clear-day,0.39,10.0,Clear,82.74,1017.44,3.74,0.08,1464285600,185.0,0.0,55.9,0.0
84.54,clear-day,0.37,10.0,Clear,83.4,1017.07,2.97,0.04,1464289200,262.0,0.0,55.56,0.0
84.68,clear-day,0.36,9.98,Clear,83.31,1016.72,2.46,0.24,1464292800,226.0,0.0,54.56,0.0
85.3,clear-day,0.33,10.0,Clear,83.52,1016.64,5.31,0.05,1464296400,246.0,0.0,53.01,0.0
82.91,clear-day,0.41,10.0,Clear,82.34,1016.49,4.19,0.15,1464300000,199.0,0.0,56.57,0.0
80.38,clear-day,0.5,9.92,Clear,81.15,1016.44,5.52,0.01,1464303600,186.0,0.0,60.05,0.0
75.78,clear-day,0.58,9.89,Clear,75.78,1016.37,5.25,0.24,1464307200,185.0,0.0,59.89,0.0
72.52,clear-night,0.65,9.92,Clear,72.52,1016.63,4.11,0.15,1464310800,166.0,0.0,59.88,0.0
70.74,clear-night,0.66,9.98,Clear,70.74,1016.97,5.67,0.24,1464314400,169.0,0.0,58.99,0.0
70.0,partly-cloudy-night,0.66,9.94,Partly Cloudy,70.0,1017.38,4.62,0.26,1464318000,133.0,0.0,58.29,0.0
67.76,clear-night,0.73,10.0,Clear,67.76,1017.25,4.32,0.22,1464321600,179.0,0.0,58.85,0.0
68.59,clear-night,0.67,9.97,Clear,68.59,1017.03,6.06,0.09,1464325200,170.0,0.0,57.27,0.0
66.22,partly-cloudy-night,0.72,9.94,Partly Cloudy,66.22,1017.2,6.6,0.49,1464328800,167.0,0.0,56.87,0.0
67.17,clear-night,0.67,9.91,Clear,67.17,1017.18,1.71,0.21,1464332400,178.0,0.0,55.9,0.0
66.22,clear-night,0.68,9.94,Clear,66.22,1017.35,4.85,0.23,1464336000,137.0,0.0,55.35,0.0
65.18,partly-cloudy-night,0.73,9.77,Partly Cloudy,65.18,1017.15,1.81,0.43,1464339600,143.0,0.0,56.18,0.0
65.6,partly-cloudy-day,0.71,9.83,Partly Cloudy,65.6,1017.42,4.52,0.29,1464343200,106.0,0.0011,55.83,0.02
65.74,clear-day,0.72,9.43,Clear,65.74,1017.41,4.34,0.13,1464346800,94.0,0.0,56.5,0.0
68.49,clear-day,0.67,10.0,Clear,68.49,1017.78,3.88,0.21,1464350400,110.0,0.0,57.13,0.0
72.2,clear-day,0.6,10.0,Clear,72.2,1017.47,5.24,0.02,1464354000,110.0,0.0,57.64,0.0
76.49,clear-day,0.54,9.94,Clear,76.49,1017.29,4.61,0.22,1464357600,102.0,0.0,58.61,0.0
79.56,clear-day,0.52,10.0,Clear,79.56,1016.89,3.7,0.06,1464361200,108.0,0.0,60.13,0.0
82.5,partly-cloudy-day,0.48,10.0,Partly Cloudy,83.02,1016.58,0.91,0.27,1464364800,205.0,0.0,60.88,0.0
82.95,clear-day,0.49,10.0,Clear,83.71,1016.41,4.89,0.22,1464368400,227.0,0.0,61.95,0.0
84.68,partly-cloudy-day,0.48,9.98,Partly Cloudy,85.5,1015.92,8.56,0.31,1464372000,198.0,0.0,62.61,0.0
85.03,clear-day,0.48,10.0,Clear,86.04,1015.46,7.21,0.06,1464375600,205.0,0.0,63.16,0.0
83.94,partly-cloudy-day,0.5,10.0,Partly Cloudy,85.06,1015.28,9.06,0.28,1464379200,211.0,0.0,63.27,0.0
84.73,clear-day,0.51,9.94,Clear,86.34,1015.08,7.23,0.08,1464382800,224.0,0.0,64.58,0.0
83.4,clear-day,0.52,9.83,Clear,84.75,1015.16,7.7,0.21,1464386400,224.0,0.0026,63.84,0.08
81.82,clear-day,0.56,9.89,Clear,83.5,1015.07,8.02,0.01,1464390000,201.0,0.0,64.56,0.0
78.31,clear-day,0.62,9.86,Clear,78.31,1015.27,7.79,0.06,1464393600,192.0,0.0,64.28,0.0
75.55,clear-night,0.68,9.93,Clear,75.55,1015.6,4.31,0.02,1464397200,195.0,0.0,64.31,0.0
72.71,clear-night,0.75,10.0,Clear,72.71,1016.27,3.54,0.18,1464400800,179.0,0.0,64.38,0.0
71.34,rain,0.85,7.82,Rain,71.34,1016.78,6.75,0.14,1464404400,110.0,0.1813,66.48,0.85
69.62,rain,0.87,7.23,Drizzle,69.62,1016.83,4.15,0.03,1464408000,196.0,0.0052,65.63,0.22
67.74,clear-night,0.91,5.21,Clear,67.74,1017.23,1.25,0.22,1464411600,179.0,0.0,65.08,0.0
66.58,clear-night,0.92,4.57,Clear,66.58,1017.23,5.47,0.15,1464415200,190.0,0.0,64.3,0.0
65.28,clear-night,0.93,3.34,Clear,65.28,1017.29,2.93,0.19,1464418800,169.0,0.0,63.32,0.0
64.34,clear-night,0.95,3.29,Clear,64.34,1017.43,0.93,0.04,1464422400,173.0,0.0,62.73,0.0
64.21,clear-night,0.94,2.97,Clear,64.21,1017.86,0.51,0.21,1464426000,124.0,0.0,62.47,0.0
64.74,clear-day,0.95,2.66,Clear,64.74,1018.55,0.72,0.11,1464429600,171.0,0.0,63.29,0.0
67.11,clear-day,0.91,4.33,Clear,67.11,1019.0,3.41,0.05,1464433200,172.0,0.0,64.27,0.0
69.41,clear-day,0.87,6.6,Clear,69.41,1019.17,2.96,0.06,1464436800,195.0,0.0,65.4,0.0
73.98,clear-day,0.77,8.9,Clear,73.98,1018.99,2.6,0.02,1464440400,146.0,0.0,66.34,0.0
78.32,clear-day,0.68,9.98,Clear,78.32,1018.96,4.26,0.03,1464444000,258.0,0.0,66.88,0.0
82.1,clear-day,0.58,9.98,Clear,84.12,1018.96,3.75,0.05,1464447600,141.0,0.0,65.59,0.0
84.53,clear-day,0.51,9.96,Clear,86.12,1018.87,3.62,0.0,1464451200,172.0,0.0,64.53,0.0
86.05,clear-day,0.47,10.0,Clear,87.02,1018.57,6.32,0.22,1464454800,237.0,0.0,63.14,0.0
88.28,clear-day,0.4,10.0,Clear,88.35,1018.24,7.46,0.1,1464458400,286.0,0.0,61.06,0.0
88.62,clear-day,0.39,10.0,Clear,88.43,1017.9,3.53,0.07,1464462000,262.0,0.0,60.39,0.0
89.23,clear-day,0.37,10.0,Clear,88.74,1017.59,4.08,0.05,1464465600,309.0,0.0,59.62,0.0
88.01,clear-day,0.41,10.0,Clear,88.22,1017.53,4.12,0.06,1464469200,335.0,0.0,61.39,0.0
88.32,clear-day,0.41,10.0,Clear,88.62,1017.54,3.31,0.01,1464472800,243.0,0.0,61.63,0.0
86.74,clear-day,0.45,10.0,Clear,87.67,1017.69,3.09,0.01,1464476400,223.0,0.0,63.07,0.0
79.8,clear-day,0.64,10.0,Clear,79.8,1017.92,4.83,0.05,1464480000,177.0,0.0,66.5,0.0
74.1,clear-night,0.73,9.92,Clear,74.1,1018.62,2.87,0.02,1464483600,130.0,0.0,64.86,0.0
70.21,clear-night,0.81,10.0,Clear,70.21,1019.12,4.06,0.02,1464487200,168.0,0.0,64.23,0.0
69.05,clear-night,0.82,9.97,Clear,69.05,1019.26,4.51,0.02,1464490800,160.0,0.0,63.43,0.0
67.57,clear-night,0.85,9.74,Clear,67.57,1019.41,4.05,0.02,1464494400,166.0,0.0,62.83,0.0
66.09,clear-night,0.89,9.73,Clear,66.09,1019.61,0.73,0.03,1464498000,152.0,0.0,62.78,0.0
65.11,clear-night,0.91,8.41,Clear,65.11,1019.63,2.91,0.02,1464501600,170.0,0.0,62.57,0.0
64.33,clear-night,0.91,8.35,Clear,64.33,1019.43,4.05,0.02,1464505200,167.0,0.0,61.64,0.0
63.08,clear-night,0.93,4.95,Clear,63.08,1019.37,3.16,0.02,1464508800,141.0,0.0,60.93,0.0
62.46,clear-night,0.94,3.73,Clear,62.46,1019.42,1.42,0.03,1464512400,61.0,0.0,60.82,0.0
63.23,clear-day,0.93,5.17,Clear,63.23,1019.8,5.49,0.03,1464516000,75.0,0.0,61.06,0.0
67.62,clear-day,0.88,8.11,Clear,67.62,1019.9,2.24,0.04,1464519600,95.0,0.0,63.98,0.0
72.27,clear-day,0.76,9.67,Clear,72.27,1020.12,4.63,0.06,1464523200,98.0,0.0,64.29,0.0
75.15,clear-day,0.72,9.68,Clear,75.15,1020.17,4.98,0.01,1464526800,95.0,0.0,65.4,0.0
76.98,clear-day,0.69,9.83,Clear,76.98,1020.0,7.47,0.01,1464530400,93.0,0.0,66.12,0.0
78.93,clear-day,0.66,9.9,Clear,78.93,1019.84,7.4,0.04,1464534000,83.0,0.0,66.44,0.0
79.9,clear-day,0.64,10.0,Clear,79.9,1019.48,5.36,0.03,1464537600,139.0,0.0,66.47,0.0
80.85,clear-day,0.63,10.0,Clear,83.27,1018.66,6.49,0.0,1464541200,139.0,0.0,67.0,0.0
81.82,clear-day,0.61,10.0,Clear,84.33,1018.3,7.57,0.23,1464544800,140.0,0.0,66.97,0.0
76.7,clear-day,0.71,8.15,Clear,76.7,1018.62,7.2,0.12,1464548400,98.0,0.0,66.58,0.0
74.6,rain,0.76,5.97,Light Rain,74.6,1018.64,5.49,0.24,1464552000,93.0,0.027,66.7,0.65
73.22,rain,0.8,5.95,Light Rain,73.22,1018.24,5.33,0.29,1464555600,91.0,0.0284,66.63,0.65
73.04,rain,0.77,7.72,Light Rain,73.04,1017.38,5.05,0.28,1464559200,85.0,0.0104,65.43,0.51
71.61,clear-day,0.79,7.83,Clear,71.61,1018.02,5.96,0.17,1464562800,75.0,0.0029,64.62,0.09
69.86,partly-cloudy-day,0.8,8.17,Partly Cloudy,69.86,1018.41,5.61,0.35,1464566400,76.0,0.0019,63.47,0.04
69.3,clear-night,0.79,9.62,Clear,69.3,1018.07,4.09,0.1,1464570000,104.0,0.0024,62.66,0.07
68.11,clear-night,0.79,9.88,Clear,68.11,1018.23,6.69,0.12,1464573600,82.0,0.0016,61.51,0.03
67.28,partly-cloudy-night,0.79,9.78,Partly Cloudy,67.28,1017.77,7.14,0.29,1464577200,109.0,0.0,60.7,0.0
66.89,clear-night,0.79,9.73,Clear,66.89,1017.53,6.59,0.0,1464580800,106.0,0.0,60.08,0.0
66.82,clear-night,0.79,9.67,Clear,66.82,1016.81,4.68,0.05,1464584400,90.0,0.0,60.1,0.0
66.53,cloudy,0.84,9.7,Overcast,66.53,1016.1,0.9,1.0,1464588000,315.0,0.0,61.41,0.0
64.85,rain,0.91,7.97,Drizzle,64.85,1015.91,0.72,,1464591600,182.0,0.0082,62.17,0.42
65.18,rain,0.92,7.01,Light Rain,65.18,1015.7,2.01,,1464595200,143.0,0.0353,62.78,0.68
65.0,rain,0.93,7.38,Light Rain,65.0,1015.31,3.23,1.0,1464598800,154.0,0.0128,62.84,0.54
64.2,rain,0.95,3.97,Light Rain,64.2,1015.35,3.77,,1464602400,182.0,0.0268,62.86,0.65
63.73,rain,0.94,4.71,Rain,63.73,1015.44,0.86,,1464606000,190.0,0.082,61.87,0.78
64.24,rain,0.9,8.94,Light Rain,64.24,1015.45,2.49,0.54,1464609600,173.0,0.0212,61.15,0.61
66.63,rain,0.86,9.26,Drizzle,66.63,1015.3,3.48,0.09,1464613200,165.0,0.007,62.4,0.34
68.17,clear-day,0.82,9.79,Clear,68.17,1015.08,1.73,0.11,1464616800,138.0,0.0,62.62,0.0
72.19,clear-day,0.71,9.87,Clear,72.19,1014.61,0.84,0.22,1464620400,219.0,0.0,62.42,0.0
73.98,clear-day,0.67,9.89,Clear,73.98,1013.68,6.74,0.09,1464624000,193.0,0.0,62.36,0.0
76.26,clear-day,0.63,10.0,Clear,76.26,1013.04,8.07,0.08,1464627600,187.0,0.0,62.52,0.0
77.75,clear-day,0.59,10.0,Clear,77.75,1012.68,4.24,0.15,1464631200,209.0,0.0,62.12,0.0
80.41,clear-day,0.55,10.0,Clear,81.73,1012.1,4.92,0.16,1464634800,246.0,0.0,62.8,0.0
81.92,clear-day,0.52,10.0,Clear,82.99,1011.49,9.21,0.07,1464638400,186.0,0.0,62.57,0.0
81.59,clear-day,0.52,10.0,Clear,82.68,1011.16,7.74,0.23,1464642000,209.0,0.0,62.47,0.0
80.18,rain,0.57,9.73,Light Rain,81.65,1011.07,6.06,0.1,1464645600,212.0,0.012,63.36,0.53
77.6,rain,0.59,10.0,Light Rain,77.6,1011.33,8.19,0.0,1464649200,196.0,0.0253,62.31,0.64
71.39,rain,0.8,6.5,Light Rain,71.39,1012.21,4.89,0.31,1464652800,187.0,0.0397,64.99,0.7
70.54,rain,0.81,10.0,Light Rain,70.54,1013.08,5.99,0.16,1464656400,191.0,0.0139,64.39,0.55
68.42,rain,0.86,9.97,Light Rain,68.42,1013.34,7.44,0.13,1464660000,203.0,0.014,64.06,0.55
66.3,clear-night,0.9,10.0,Clear,66.3,1013.04,2.91,0.15,1464663600,153.0,0.0,63.38,0.0
64.08,clear-night,0.94,4.6,Clear,64.08,1013.12,4.11,0.2,1464667200,210.0,0.0,62.22,0.0
63.32,clear-night,0.95,5.48,Clear,63.32,1012.93,3.84,0.14,1464670800,187.0,0.0,61.77,0.0
63.01,partly-cloudy-night,0.93,6.45,Partly Cloudy,63.01,1012.68,1.0,0.26,1464674400,203.0,0.0,60.88,0.0
62.34,clear-night,0.94,3.49,Clear,62.34,1013.04,4.57,0.16,1464678000,214.0,0.0,60.67,0.0
61.33,clear-night,0.96,3.93,Clear,61.33,1012.92,4.28,0.03,1464681600,218.0,0.0,60.08,0.0
59.88,clear-night,0.93,3.8,Clear,59.88,1013.4,3.81,0.1,1464685200,236.0,0.0,57.82,0.0
59.3,clear-day,0.93,6.7,Clear,59.3,1013.65,2.88,0.08,1464688800,248.0,0.0,57.38,0.0
62.09,clear-day,0.89,10.0,Clear,62.09,1014.13,4.66,0.02,1464692400,256.0,0.0,58.92,0.0
66.56,clear-day,0.73,10.0,Clear,66.56,1014.38,6.19,0.04,1464696000,269.0,0.0,57.73,0.0
70.28,clear-day,0.58,10.0,Clear,70.28,1014.66,6.29,0.02,1464699600,297.0,0.0,54.78,0.0
72.41,clear-day,0.49,10.0,Clear,72.41,1014.37,8.41,0.02,1464703200,294.0,0.0,51.95,0.0
74.51,clear-day,0.42,10.0,Clear,74.51,1013.83,12.97,0.02,1464706800,276.0,0.0,50.13,0.0
76.58,clear-day,0.4,10.0,Clear,76.58,1013.72,10.14,0.03,1464710400,276.0,0.0,50.41,0.0
77.85,clear-day,0.38,10.0,Clear,77.85,1013.44,12.2,0.03,1464714000,294.0,0.0,50.24,0.0
79.14,clear-day,0.37,10.0,Clear,79.14,1012.97,13.98,0.03,1464717600,283.0,0.0,50.53,0.0
80.04,clear-day,0.36,10.0,Clear,79.68,1012.79,8.92,0.04,1464721200,282.0,0.0,50.99,0.0
80.14,clear-day,0.36,10.0,Clear,79.73,1012.44,11.3,0.02,1464724800,279.0,0.0,50.97,0.0
80.18,clear-day,0.34,10.0,Clear,79.6,1012.36,10.72,0.02,1464728400,276.0,0.0,49.49,0.0
79.17,clear-day,0.35,10.0,Clear,79.17,1012.44,9.46,0.03,1464732000,279.0,0.0,48.77,0.0
77.33,clear-day,0.37,10.0,Clear,77.33,1012.97,7.99,0.02,1464735600,275.0,0.0,49.18,0.0
74.07,clear-day,0.38,10.0,Clear,74.07,1013.5,6.48,0.03,1464739200,268.0,0.0,46.76,0.0
69.4,clear-night,0.43,10.0,Clear,69.4,1014.41,6.12,0.02,1464742800,271.0,0.0,45.79,0.0
64.07,clear-night,0.6,10.0,Clear,64.07,1015.4,3.97,0.02,1464746400,278.0,0.0,49.75,0.0
59.62,clear-night,0.69,10.0,Clear,59.62,1015.76,2.16,0.02,1464750000,70.0,0.0,49.46,0.0
58.1,clear-night,0.7,10.0,Clear,58.1,1016.01,1.08,0.01,1464753600,118.0,0.0,48.42,0.0
55.01,clear-night,0.79,10.0,Clear,55.01,1016.43,3.63,0.01,1464757200,34.0,0.0,48.6,0.0
53.11,clear-night,0.84,10.0,Clear,53.11,1016.86,2.12,0.02,1464760800,139.0,0.0,48.5,0.0
52.03,clear-night,0.86,10.0,Clear,52.03,1017.4,2.49,0.02,1464764400,345.0,0.0,48.01,0.0
50.02,clear-night,0.9,9.98,Clear,50.02,1017.77,1.56,0.02,1464768000,101.0,0.0,47.23,0.0
49.7,clear-night,0.88,9.77,Clear,49.7,1018.17,0.45,0.02,1464771600,97.0,0.0,46.29,0.0
49.96,clear-day,0.91,10.0,Clear,49.26,1019.14,3.43,0.01,1464775200,9.0,0.0,47.36,0.0
54.95,clear-day,0.83,9.98,Clear,54.95,1019.55,3.67,0.02,1464778800,13.0,0.0,49.99,0.0
60.33,clear-day,0.72,10.0,Clear,60.33,1020.2,5.61,0.04,1464782400,355.0,0.0,51.32,0.0
65.12,clear-day,0.65,10.0,Clear,65.12,1020.53,6.61,0.01,1464786000,13.0,0.0,52.85,0.0
69.66,clear-day,0.58,10.0,Clear,69.66,1020.64,5.48,0.01,1464789600,55.0,0.0,54.32,0.0
73.55,clear-day,0.51,10.0,Clear,73.55,1020.5,7.1,0.05,1464793200,110.0,0.0,54.17,0.0
75.11,clear-day,0.46,10.0,Clear,75.11,1020.16,4.37,0.09,1464796800,45.0,0.0,52.76,0.0
77.78,partly-cloudy-day,0.43,10.0,Partly Cloudy,77.78,1019.85,6.91,0.27,1464800400,105.0,0.0,53.58,0.0
78.04,partly-cloudy-day,0.41,10.0,Partly Cloudy,78.04,1019.36,7.87,0.3,1464804000,115.0,0.0,52.61,0.0
79.95,clear-day,0.38,10.0,Clear,79.95,1019.24,5.93,0.12,1464807600,133.0,0.0,52.1,0.0
80.44,partly-cloudy-day,0.36,10.0,Partly Cloudy,79.92,1019.0,7.39,0.29,1464811200,154.0,0.0,51.19,0.0
80.7,partly-cloudy-day,0.38,10.0,Partly Cloudy,80.26,1018.85,4.39,0.33,1464814800,151.0,0.0,52.8,0.0
79.64,clear-day,0.39,9.95,Clear,79.64,1018.61,5.64,0.08,1464818400,140.0,0.0,52.76,0.0
77.16,clear-day,0.43,10.0,Clear,77.16,1018.86,6.3,0.18,1464822000,140.0,0.0,53.09,0.0
74.96,clear-day,0.49,10.0,Clear,74.96,1019.32,10.49,0.09,1464825600,134.0,0.0,54.32,0.0
72.33,clear-night,0.53,10.0,Clear,72.33,1019.76,9.48,0.12,1464829200,126.0,0.0,54.23,0.0
70.05,clear-night,0.56,10.0,Clear,70.05,1020.48,7.35,0.07,1464832800,116.0,0.0,53.77,0.0
67.51,clear-night,0.62,10.0,Clear,67.51,1021.08,7.73,0.03,1464836400,143.0,0.0,54.03,0.0
65.22,clear-night,0.67,10.0,Clear,65.22,1021.37,7.05,0.2,1464840000,96.0,0.0,53.83,0.0
63.56,clear-night,0.69,10.0,Clear,63.56,1021.43,5.79,0.01,1464843600,89.0,0.0,53.15,0.0
61.95,clear-night,0.71,10.0,Clear,61.95,1021.39,1.03,0.07,1464847200,83.0,0.0,52.58,0.0
61.5,clear-night,0.71,10.0,Clear,61.5,1021.28,4.7,0.01,1464850800,75.0,0.0,51.93,0.0
60.79,clear-night,0.71,9.94,Clear,60.79,1021.03,6.74,0.1,1464854400,91.0,0.0,51.43,0.0
60.17,clear-night,0.73,9.65,Clear,60.17,1020.86,7.28,0.08,1464858000,103.0,0.0,51.5,0.0
59.56,clear-day,0.75,9.78,Clear,59.56,1021.36,6.17,0.0,1464861600,84.0,0.0,51.74,0.0
61.04,partly-cloudy-day,0.74,9.81,Partly Cloudy,61.04,1021.49,2.53,0.27,1464865200,61.0,0.0,52.6,0.0
64.19,clear-day,0.66,9.93,Clear,64.19,1021.59,6.02,0.08,1464868800,91.0,0.0,52.73,0.0
67.34,clear-day,0.61,9.89,Clear,67.34,1021.33,6.89,0.04,1464872400,123.0,0.0,53.27,0.0
69.22,clear-day,0.57,10.0,Clear,69.22,1020.89,7.14,0.03,1464876000,111.0,0.0,53.44,0.0
72.68,clear-day,0.49,10.0,Clear,72.68,1020.49,9.04,0.12,1464879600,152.0,0.0,52.54,0.0
75.72,clear-day,0.46,9.91,Clear,75.72,1019.93,8.26,0.06,1464883200,123.0,0.0,53.56,0.0
77.34,clear-day,0.44,10.0,Clear,77.34,1019.44,9.12,0.02,1464886800,152.0,0.0,53.45,0.0
78.58,clear-day,0.43,9.76,Clear,78.58,1018.81,6.6,0.17,1464890400,119.0,0.0,54.31,0.0
79.2,clear-day,0.44,9.95,Clear,79.2,1018.37,9.28,0.0,1464894000,142.0,0.0,55.58,0.0
79.2,clear-day,0.45,9.97,Clear,79.2,1017.87,9.39,0.18,1464897600,156.0,0.0,55.78,0.0
77.43,clear-day,0.47,9.94,Clear,77.43,1017.46,10.41,0.12,1464901200,145.0,0.0,55.59,0.0
76.93,clear-day,0.48,9.97,Clear,76.93,1016.75,11.66,0.06,1464904800,144.0,0.0,55.89,0.0
75.5,clear-day,0.51,10.0,Clear,75.5,1016.72,9.68,0.03,1464908400,152.0,0.0,56.3,0.0
72.75,clear-day,0.54,10.0,Clear,72.75,1016.78,9.06,0.2,1464912000,129.0,0.0,55.34,0.0
71.24,clear-night,0.55,10.0,Clear,71.24,1017.18,8.72,0.08,1464915600,157.0,0.0,54.46,0.0
70.32,clear-night,0.56,10.0,Clear,70.32,1017.81,8.75,0.0,1464919200,171.0,0.0,54.04,0.0
68.06,partly-cloudy-night,0.63,10.0,Mostly Cloudy,68.06,1018.0,8.52,0.73,1464922800,175.0,0.0,54.78,0.0
66.87,clear-night,0.63,9.98,Clear,66.87,1017.83,7.16,,1464926400,121.0,0.0,53.88,0.0
65.77,clear-night,0.63,9.84,Clear,65.77,1017.66,4.32,,1464930000,105.0,0.0,52.95,0.0
64.99,cloudy,0.65,9.93,Overcast,64.99,1017.39,7.72,1.0,1464933600,161.0,0.0,52.76,0.0
63.9,clear-night,0.68,9.89,Clear,63.9,1017.02,2.75,,1464937200,163.0,0.0,53.07,0.0
62.36,clear-night,0.74,9.48,Clear,62.36,1017.09,6.82,,1464940800,169.0,0.0025,53.88,0.07
61.82,cloudy,0.76,9.82,Overcast,61.82,1017.2,3.2,1.0,1464944400,112.0,0.0,54.03,0.0
61.08,clear-day,0.78,9.62,Clear,61.08,1017.36,4.79,,1464948000,132.0,0.0038,54.3,0.14
61.12,partly-cloudy-day,0.81,9.73,Partly Cloudy,61.12,1017.62,2.74,0.31,1464951600,140.0,0.003,55.17,0.1
62.14,cloudy,0.8,9.8,Overcast,62.14,1017.4,6.95,1.0,1464955200,174.0,0.0,55.76,0.0
63.17,clear-day,0.78,9.93,Clear,63.17,1017.43,5.65,,1464958800,182.0,0.0,56.13,0.0
65.1,clear-day,0.75,9.98,Clear,65.1,1017.33,3.63,0.17,1464962400,140.0,0.0,57.11,0.0
66.32,partly-cloudy-day,0.75,9.98,Partly Cloudy,66.32,1017.45,3.81,0.37,1464966000,133.0,0.0,58.03,0.0
67.99,clear-day,0.73,10.0,Clear,67.99,1017.0,3.35,0.09,1464969600,127.0,0.0,58.95,0.0
72.19,partly-cloudy-day,0.67,9.98,Partly Cloudy,72.19,1016.53,4.71,0.27,1464973200,203.0,0.0,60.7,0.0
74.14,partly-cloudy-day,0.66,10.0,Partly Cloudy,74.14,1015.96,6.26,0.38,1464976800,174.0,0.0,61.96,0.0
75.23,partly-cloudy-day,0.64,10.0,Partly Cloudy,75.23,1015.54,6.31,0.28,1464980400,176.0,0.0,62.14,0.0
75.45,clear-day,0.63,10.0,Clear,75.45,1014.9,8.07,0.24,1464984000,180.0,0.0,61.86,0.0
75.2,partly-cloudy-day,0.64,10.0,Partly Cloudy,75.2,1014.64,4.61,0.33,1464987600,215.0,0.0,62.25,0.0
74.16,clear-day,0.67,10.0,Clear,74.16,1014.61,6.69,0.18,1464991200,217.0,0.0,62.66,0.0
73.13,clear-day,0.71,10.0,Clear,73.13,1014.92,5.4,0.08,1464994800,235.0,0.0,62.97,0.0
70.96,partly-cloudy-day,0.75,10.0,Partly Cloudy,70.96,1015.17,5.41,0.31,1464998400,205.0,0.0,62.81,0.0
67.33,clear-night,0.84,10.0,Clear,67.33,1015.52,4.07,0.02,1465002000,205.0,0.0,62.31,0.0
65.04,clear-night,0.89,9.94,Clear,65.04,1016.23,4.69,0.24,1465005600,190.0,0.0,61.7,0.0
63.29,clear-night,0.92,9.41,Clear,63.29,1016.4,4.53,0.24,1465009200,182.0,0.0,60.8,0.0
62.12,clear-night,0.92,8.3,Clear,62.12,1016.57,3.22,0.04,1465012800,183.0,0.0,59.78,0.0
59.92,partly-cloudy-night,0.93,4.47,Partly Cloudy,59.92,1016.52,1.97,0.3,1465016400,191.0,0.0,57.91,0.0
59.29,partly-cloudy-night,0.93,7.95,Partly Cloudy,59.29,1016.26,2.41,0.27,1465020000,188.0,0.0,57.22,0.0
